timestamps,open,high,low,close,volume,amount
2024-10-24,228.4791312160334,229.31366084202813,226.91938502162782,229.06529235839844,31109500,7126106712.623596
2024-10-25,228.24072625952675,231.69801159617745,228.07183749564092,229.8998260498047,38802300,8920642020.332336
2024-10-28,231.7973512193415,233.19813797949908,231.032372026897,231.87681579589844,36087100,8367761839.3081665
2024-10-29,231.5787930163908,232.80076177889833,230.80388451731673,232.1450653076172,35417200,8221928207.012939
2024-10-30,231.09197226998216,231.94636045913163,228.05194445904854,228.59835815429688,47070900,10760330456.845093
2024-10-31,227.84333875182722,228.33014650168323,223.8992454954501,224.43572998046875,64370100,14446950382.415771
2024-11-01,219.5279346472888,223.87935529424118,218.83250593091054,221.4552764892578,65276700,14455869646.806335
2024-11-04,219.54779428408165,221.33603510883145,218.27614895309117,220.56112670898438,44944500,9913009559.371948
2024-11-05,220.3525342324639,222.48849724939907,219.69683776020295,221.99176025390625,28111300,6240476970.025635
2024-11-06,221.15722727351368,224.59465366535846,219.7464961432124,221.26651000976562,54561100,12072544179.293823
2024-11-07,223.16406118155706,226.39285156162418,223.10445516924474,225.99545288085938,42137700,9522928594.857788
2024-11-08,225.93576400556717,227.41767417057122,225.17989861433574,225.72691345214844,38328800,8651841720.324707
2024-11-11,223.77757009002366,224.47376393957063,220.29658566640109,223.01174926757812,42005600,9367742335.03418
2024-11-12,223.33001798502116,224.36436096493557,222.14648085284745,223.01174926757812,40398300,9009295550.436401
2024-11-13,222.79295685996902,225.41861323491412,221.54974806168275,223.8969268798828,48566200,10873822930.233765
2024-11-14,223.79747584076947,227.62654977508777,223.77758025105393,226.98008728027344,44923900,10196830742.970276
2024-11-15,225.1699449930133,225.6871240415238,223.05152776948486,223.77755737304688,47923700,10724248526.278687
2024-11-18,224.0262188410909,228.49183017609323,223.94665165924164,226.7811737060547,44633700,10122082872.843933
2024-11-19,225.74680903538962,228.90953992555222,225.4285554930197,227.0397491455078,36211800,8221517988.1073
2024-11-20,226.82093350733243,228.68076882556113,224.66272507245372,227.75582885742188,35169600,8010081398.583984
2024-11-21,227.63650237265796,228.90954693288327,224.48372676835862,227.27845764160156,42108300,9570309477.909851
2024-11-22,226.82094518602503,229.46649702017746,226.82094518602503,228.62110900878906,38168300,8726079074.980164
2024-11-25,230.20248468460477,231.98275293866183,228.49182822914253,231.6048126220703,90152800,20879822351.35498
2024-11-26,232.06231657216094,234.29015208323423,232.06231657216094,233.7829132080078,45986200,10750787803.366089
2024-11-27,233.19611792325418,234.40949083683986,232.53970008294309,233.6536102294922,33498400,7827022096.911621
2024-11-29,233.5342752849028,236.51797629056327,232.698842645531,236.04058837890625,28481400,6722766413.85498
2024-12-02,235.98089694287458,239.4817615684827,235.8714939748314,238.2882843017578,48137100,11470506970.262146
2024-12-03,238.5070985351772,241.44106801091166,237.60203896586935,241.3316650390625,38861000,9378389835.083008
2024-12-04,241.55047375645148,242.78374225546824,239.9392801306149,241.68971252441406,44383900,10727132031.712341
2024-12-05,242.6644095132275,243.21140922639395,240.81451427308068,241.7195587158203,40033900,9676976641.673279
2024-12-06,241.5902721155965,243.3009285590703,240.76477968960373,241.52064514160156,36870600,8905011098.757935
2024-12-09,240.51612576959502,245.89673657618508,240.43655859300793,245.40939331054688,44649200,10957333083.80127
2024-12-10,245.54865007065558,246.861485816723,244.0070681600661,246.4238739013672,36914800,9096688020.29419
2024-12-11,246.61281718111218,249.43738355757404,244.92204129682997,245.1508026123047,45205800,11082238152.731323
2024-12-12,245.54864477609476,247.3885997871069,244.34521203481492,246.6128387451172,32777500,8083352321.968079
2024-12-13,246.47359279661413,247.9355922748061,244.90217516923994,246.7819061279297,33155300,8182128132.243347
2024-12-16,246.6426692963963,250.01425073054844,246.3045049916291,249.67608642578125,51694800,12906955352.563477
2024-12-17,248.72129232893911,252.45091820627584,248.42291922357487,252.10281372070312,51356400,12947092942.565918
2024-12-18,250.7900177691265,252.89849494785605,246.39403346062903,246.7023468017578,56774100,14006303707.557678
2024-12-19,246.15532490458142,250.6308762664829,245.7475488049507,248.43287658691406,60882300,15125164922.227478
2024-12-20,246.69240643268387,253.61459983498276,244.35518295150268,253.1073760986328,147495300,37332148369.88068
2024-12-23,253.38583418491564,254.26104280923545,252.07299848460428,253.88311767578125,40858800,10373359528.49121
2024-12-24,254.10192745486222,256.80713572411884,253.90300191480816,256.7972106933594,23234700,5966606151.296997
2024-12-26,256.78725468311694,258.6868812844183,256.23029959445824,257.61273193359375,27237100,7016623740.948486
2024-12-27,256.42919055718573,257.29448932345014,251.68511699924173,254.2013702392578,42355300,10766775296.894836
2024-12-30,250.8596392638085,252.122743648892,249.38768429964367,250.82980346679688,35557500,8918880736.77063
2024-12-31,251.06850844936815,251.90394112888606,248.07485191726244,249.05947875976562,39480700,9833042563.070679
2025-01-02,247.57756417344766,247.74665392379396,240.5062071395791,242.52517700195312,55740700,13518523133.712769
2025-01-03,242.03782653808594,242.85336358935695,240.5758118291158,242.03782653808594,40244100,9740594494.981384
2025-01-06,242.98266113735735,245.98625772407811,241.87869116125097,243.66891479492188,45045600,10976212468.286133
2025-01-07,241.6598944370817,244.21593900697974,240.03876048613398,240.8940887451172,40856000,9841968889.770508
2025-01-08,240.6056476428208,242.38593107741448,238.74581220273618,241.38140869140625,37628900,9082916889.508057
2025-01-10,238.70600665338932,238.85520080045117,231.73409784256125,235.5631866455078,61710900,14536816254.762268
2025-01-13,232.26124214226888,233.39504797306242,228.4719441071402,233.1265106201172,49630700,11570231910.63385
2025-01-14,233.47460320476435,234.8371551382162,231.20699165927476,232.01258850097656,39435300,9149486031.312561
2025-01-15,233.36520475508792,237.66174156203553,233.15633900368562,236.57765197753906,39832000,9423361033.569336
2025-01-16,236.06049286491137,236.71689557722044,226.79112077355302,227.01986694335938,71759100,16290741333.97522
2025-01-17,230.85888730040747,231.0279618693864,227.2386640256131,228.7305145263672,68488300,15665364098.036194
2025-01-21,222.78301644137267,223.20073277609362,218.18812158355374,221.43040466308594,98070400,21715768357.470703
2025-01-22,218.59586314481808,222.90233985709415,218.59586314481808,222.61392211914062,64126500,14275451676.773071
2025-01-23,223.51898889751178,225.7965406078772,221.09224303438072,222.44485473632812,60234800,13398921336.071777
2025-01-24,223.55875977197638,224.4041477572621,220.2070739772995,221.5696258544922,54697900,12119393238.026428
